project_id;project_name;project_nr;project_path;parent_id;tree_sortkey;max_child_sortkey;company_id;project_type_id;project_status_id;description;billing_type_id;note;project_lead_id;supervisor_id;requires_report_p;project_budget;project_risk;corporate_sponsor;team_size;percent_completed;on_track_status_id;project_budget_hours;cost_quotes_cache;cost_invoices_cache;cost_timesheet_planned_cache;cost_purchase_orders_cache;cost_bills_cache;cost_timesheet_logged_cache;end_date;start_date;template_p;sort_order;reported_hours_cache;cost_expense_planned_cache;cost_expense_logged_cache;confirm_date;cost_delivery_notes_cache;cost_cache_dirty;milestone_p;release_item_p;presales_probability;presales_value;reported_days_cache;program_id;project_cost_center_id;project_calendar;company_project_nr;company_contact_id;presales_value_currency;opportunity_priority_id;opportunity_sales_stage_id;opportunity_campaign_id;score_revenue;score_strategic;score_finance_npv;score_customers;score_finance_cost;cost_bills_planned;cost_expenses_planned;score_risk;score_capabilities;score_finance_roi;project_bucket;project_maingoal;project_subgoal;project_businessgoal;project_initiative;project_plannedenddate;project_perofplannedcompletion;project_plannedstartdate;projet_plannedenddate;proj_businessgoal;prj_businessgoal;project_members;project_board_id;project_userwise_board;project_bring_nextday;project_bring_sameboard;project_newboard_everytime;project_board2_id;project_userwise_board2;project_bring_sameboard2;project_newboard2_everytime;project_newboard2_always;project_report_weekly;backlog_practice;score_gain;score_loss;score_delivery;score_operations;score_why;project_theme;project_class;project_vertical;java_services;net_services;collection_link;training_link;collection_name;training_name;training_doc;testing_richtext;template_category;d_type;d_option;d_filter;d_id;t_type;t_option;t_filter;t_id;risktype;riskimpact;riskprobability
77119;Cypress Testing;task_77119;task_77119;76535;1000000000000001001011101101111100011001;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;80.00;2018-12-14 00:00:00-06;2018-11-05 00:00:00-06;f;1;4;0.00;0.00;;0.00;;f;;;;0.50;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046315;10046346;;;;;;;;;;;;;;;;;;;;
77122;% Expected Collection - RCM performance manager enhancements ;task_77122;task_77122;66402;1000000000000001000001110100101000000001;00000000;8720;100;88395;;;;;;t;;;;;90;;;;;;;;;2019-03-31 00:00:00-05;2018-06-06 00:00:00-05;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
77167;BPCI data project;task_77167;task_77167;70584;1000000000000001000101111010000000000011;00000001;8720;100;88395;;;;;;t;;;;;97;;;;;;;;;2018-07-05 00:00:00-05;2018-06-06 00:00:00-05;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
78495;Accessing Active Directory for Triarqclouds;task_78495;task_78495;72107;1000000000000001000111011001001100010001;;8720;100;76;;;;;;t;;;;;100;;;;;;;;;2018-07-24 00:00:00-05;2018-07-02 00:00:00-05;f;1;;0.00;0.00;;0.00;;t;;;;0.00;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046318;10046344;;;;;;;;;;;;;;;;;;;;
80492;Mountain View - Daily AR;mountain_view__daily_ar;task_68848_80485;80485;1000000000000001001111100100110100000000;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;1200.00;2019-12-31 00:00:00-06;2018-11-12 00:00:00-06;f;1;60;0.00;0.00;;0.00;;f;;;;7.50;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
81174;Florida Musculoskeletal Institute - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_81153;81153;1000000000000001010000001110100100000010;00000001;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;2180.00;2019-12-31 00:00:00-06;2018-11-12 00:00:00-06;f;1;109;0.00;0.00;;0.00;;f;;;;13.64;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
81197;List the practices and send invites;list_the_practices_and_send_invites;list_the_practices_and_send_invites;76152;1000000000000001001011010110000000000000;;8720;100;88400;Sent for 3 of 5. 2 has to be sent after 12/1;;Sent for 3 of 5. 2 has to be sent after 12/1;;;t;;;;;2;;;;;;;;;2018-12-01 00:00:00-06;2018-11-12 00:00:00-06;f;1;;0.00;0.00;;0.00;;t;;;;0.00;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
84831;CMS 56, 125, 123, 124, 68, 66;task_84831;task_84831;84815;1000000000000001010011110011011100000000;;8720;100;88395;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;210.00;2019-02-16 00:00:00-06;2019-02-16 00:00:00-06;f;1;10.5;0.00;0.00;;0.00;;t;;;;1.31;;57701;;;;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046315;10046346;;;;;;;;;;;;;;;;;;;;
84872;CMS 56, 125, 123, 124, 68, 66, 2, 22, 69, 90, 117, 122, 123, 127, 130, 131, 134, 138, 139, 146, 147, 153, 164;task_84872;task_84872;84859;1000000000000001010011110110001100000000;;8720;100;88399;;;;;;t;;;;;0;;;;;;;;;2019-03-15 00:00:00-05;2019-03-15 00:00:00-05;f;1;;0.00;0.00;;0.00;;t;;;;0.00;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046315;10046333;;;;;;;;;;;;;;;;;;;;
84890;Understanding and implementation;task_84890;task_84890;58958;1000000000000000111010100011011000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2018-11-20 23:59:59-06;2018-11-20 00:00:00-06;f;1;;0.00;0.00;;0.00;;;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
85094;Dictation in orders;task_85094;task_85094;85082;1000000000000001010100000100001000000000;;8720;100;88399;;;;;;t;;;;;0;;;;;;;;;2018-11-20 00:00:00-06;2018-11-20 00:00:00-06;f;1;;0.00;0.00;;0.00;;;;;;0.00;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046333;;;;;;;;;;;;;;;;;;;;
86563;Miscellaneous Items;task_70536;task_70536_86215;86215;1000000000000001010101001010111100000101;00000010;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-04-06 00:00:00-05;2018-12-31 00:00:00-06;f;1;;0.00;0.00;;0.00;;;;;;;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
89066;MHP_WLC - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_89059;89059;1000000000000001010111111100101100000000;;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;2280.00;2019-12-31 00:00:00-06;2018-11-26 00:00:00-06;f;1;114;0.00;0.00;;0.00;;f;;;;14.27;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
89362;Requirement analysis and discussion;task_89362;task_89362;89346;1000000000000001011000001110101000000000;;8720;100;88396;;;;;;t;;;;;2;;;;;;;;;2018-11-23 00:00:00-06;2018-11-22 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
89380;Requirement analysis and discussion;task_89380;task_89380;89367;1000000000000001011000001111111100000000;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;22.00;2018-11-26 23:59:59-06;2018-11-26 00:00:00-06;f;1;1.1;0.00;0.00;;0.00;;f;;;;0.14;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
89408;Requirement analysis and discussion;task_89408;task_89408;89385;1000000000000001011000010001000100000000;;8720;100;88395;;;;;;t;;;;;10;;;0.00;0.00;0.00;0.00;0.00;18.00;2018-12-31 00:00:00-06;2018-11-26 00:00:00-06;f;1;0.9;0.00;0.00;;0.00;;f;;;;0.12;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046323;;10046343;;;;;;;;;;;;;;;;;;;;
89580;AOG Data Export (1);task_89580;task_89580;67678;1000000000000001000011000100011000011010;;8720;100;81;;;;;;t;;;;;8;;;0.00;0.00;0.00;0.00;0.00;160.00;2018-11-26 00:00:00-06;2018-11-26 00:00:00-06;f;1;8;0.00;0.00;;0.00;;;;;;1.00;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
90428;design form fro qRaid;task_90428;task_90428;88872;1000000000000001010111110001000000000001;;8720;100;76;;;;;;t;;;;;5.2;;;0.00;0.00;0.00;0.00;0.00;100.00;2018-12-15 00:00:00-06;2018-11-26 00:00:00-06;f;1;5;0.00;0.00;;0.00;;f;;;;0.63;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
91229;FMI - Archive document view issue;task_91229;task_91229;91218;1000000000000001011010000011101000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-12-31 00:00:00-06;2018-11-28 00:00:00-06;f;1;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
96479;Vinay Malviya - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_96472;96472;1000000000000001011111001100000000000000;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;1620.00;2019-12-31 00:00:00-06;2018-12-05 00:00:00-06;f;1;81;0.00;0.00;;0.00;;f;;;;10.13;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
100655;QOne;task_100655;task_100655;100454;1000000000000001100011000100111000000001;01001111;8720;100;76;;;;;;t;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;2018-12-20 23:59:00-06;2018-12-19 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
100761;Charge level collection success report [Phase-I];task_100761;task_100761;58262;1000000000000000111001110111111000000000;;8720;100;76;;;;;;t;;;;;100;;;;;;;;;2018-12-05 00:00:00-06;2018-04-24 00:00:00-05;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046323;10046314;10046333;;;;;;;;;;;;;;;;;;;;
101954;Jerry Ortho - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_101947;101947;1000000000000001100100100010001100000000;00000010;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;1940.00;2019-12-31 00:00:00-06;2018-12-17 00:00:00-06;f;1;97;0.00;0.00;;0.00;;f;;;;12.14;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
102236;Payer mix report;task_102236;task_102236;102223;1000000000000001100100110011011100000000;;8720;100;76;;;;;;t;;;;;100;;;;;;;;;2018-12-14 00:00:00-06;2018-12-12 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046327;10046343;;;;;;;;;;;;;;;;;;;;
103781;Gupta Family Practice - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_103760;103760;1000000000000001100110010011100000000010;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;560.00;2019-12-31 00:00:00-06;2018-12-21 00:00:00-06;f;1;28;0.00;0.00;;0.00;;f;;;;3.50;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
107677;Fort Bend Rheumatology Associates - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_107670;107670;1000000000000001101010000111111000000000;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;3900.00;2019-12-31 00:00:00-06;2018-12-26 00:00:00-06;f;1;195;0.00;0.00;;0.00;;f;;;;24.39;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
107726;NORTHWOODS EAR, NOSE & THROAT PC - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_107705;107705;1000000000000001101010001010000100000010;;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;320.00;2019-12-31 00:00:00-06;2018-12-26 00:00:00-06;f;1;16;0.00;0.00;;0.00;;f;;;;2.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
116089;Training;task_116089;task_116089;116059;1000000000000001110010010100001100000000;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;10030.00;2020-01-03 00:00:00-06;2019-01-03 00:00:00-06;f;1;773.5;0.00;0.00;;0.00;;f;;;;96.70;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
116402;Training on products;task_116402;task_116402;116389;1000000000000001110010101000110100000000;;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;907.00;2019-01-04 00:00:00-06;2019-01-04 00:00:00-06;f;1;45.35;0.00;0.00;;0.00;;;;;;5.75;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
116581;NTT Monthly Cloud Invoicing;task_116581;task_116581;116570;1000000000000001110010110100001000000000;;8720;100;88400;;;;;;t;;;;;0;;;;;;;;;2019-12-31 00:00:00-06;2019-01-02 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
116690;Automation;task_116690;task_116690;58270;1000000000000000111001111000011000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-12-31 00:00:00-06;2019-01-04 00:00:00-06;f;1;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
116693;Workflow Improvement;task_116693;task_116693;58346;1000000000000000111001111101001000000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-12-31 00:00:00-06;2019-01-04 00:00:00-06;f;1;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
116698;Workflow Requirement;task_116698;task_116698;60261;1000000000000000111011110100110100000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-12-31 00:00:00-06;2019-01-04 00:00:00-06;f;1;;0.00;0.00;;0.00;;;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
117999;Understanding current implementations of MyQOne Java service project;task_117999;task_117999;117987;1000000000000001110100001100101100000000;;8720;100;88395;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;1091.00;2019-01-18 00:00:00-06;2019-01-08 00:00:00-06;f;1;54.55;0.00;0.00;;0.00;;;;;;6.84;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
118189;Charge Entry : Coast Neuro;task_69052;task_69052_118171;118171;1000000000000001110100011000001100000001;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;5190.00;2019-12-31 00:00:00-06;2018-10-12 00:00:00-05;f;1;259.5;0.00;0.00;;0.00;;f;;;;32.55;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
118739;Reading and analysis of Surescripts and BDO projects;task_118739;task_118739;118724;1000000000000001110100111010110000000000;;8720;100;76;;;;;;t;;;;;50;;;0.00;0.00;0.00;0.00;0.00;1001.00;2019-01-31 00:00:00-06;2019-01-09 00:00:00-06;f;1;50.05;0.00;0.00;;0.00;;f;;;;6.26;;57701;;;;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046315;10046346;;;;;;;;;;;;;;;;;;;;
120064;Payment Posting: Coast Neuro;task_69052;task_69052_120055;120055;1000000000000001110110001101111100000000;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;13229.00;2019-12-31 00:00:00-06;2018-10-12 00:00:00-05;f;1;659.45;0.00;0.00;;0.00;;f;;;;82.65;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
122678;Coast Neuro - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_122657;122657;1000000000000001111000110000100100000010;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;22980.00;2019-12-31 00:00:00-06;2018-12-17 00:00:00-06;f;1;1141;0.00;0.00;;0.00;;f;;;;142.76;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
122813;Clifford Andrew - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_122806;122806;1000000000000001111000111001111000000000;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-12-31 00:00:00-06;2018-12-17 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
123546;Small Talk- Daily AR;task_123546;task_123546;123493;1000000000000001111001100100110100000101;;8720;100;10000138;;;;;;t;;;;;0;;;;;;;;;2019-12-31 00:00:00-06;2019-01-01 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
123601;Development if any And Testing of BDO test scrpts;task_123601;task_123601;123445;1000000000000001111001100001110100000000;;8720;100;88395;<p>​</p>;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;1306.00;2019-01-18 23:59:59-06;2019-01-18 00:00:00-06;f;1;65.3;0.00;0.00;;0.00;;f;;;;8.17;;57701;;;;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046315;10046346;;;;;;;;;;;;;;;;;;;;
125181;Becky Smith - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_125160;125160;1000000000000001111011001101000000000010;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-12-31 00:00:00-06;2018-12-17 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
125306;CTR For Inherited Blood Disorders - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_125299;125299;1000000000000001111011010101101100000000;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;180.00;2019-12-31 00:00:00-06;2018-12-17 00:00:00-06;f;1;9;0.00;0.00;;0.00;;f;;;;1.13;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
125355;Merrimack Village Family Prac - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_125334;125334;1000000000000001111011010111111000000010;00000000;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-12-31 00:00:00-06;2018-12-17 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
125377;Dr. Elizabeth Romac Karrenberg - Daily AR;mountain_view__daily_ar;mountain_view__daily_ar_125370;125370;1000000000000001111011011010001000000000;00000001;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;0.00;2019-12-31 00:00:00-06;2018-12-17 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
125813;Worked on troubleshooting and resolving issues on PMO local on Dev machine;worked_on_troubleshooting_and_resolving_issues_on_pmo_local_on_dev_machine;worked_on_troubleshooting_and_resolving_issues_on_pmo_local_on_dev_machine;102042;1000000000000001100100101000001000000110;;8720;100;88395;;;;;;t;;;;;3;;;0.00;0.00;0.00;0.00;0.00;1158.00;2019-01-18 00:00:00-06;2019-01-02 00:00:00-06;f;1;57.9;0.00;0.00;;0.00;;;;;;7.25;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
125835;Worked on troubleshooting NIM01 reporting fax service is not sending fax out;worked_on_troubleshooting_nim01_reporting_fax_service_is_not_sending_fax_out;worked_on_troubleshooting_nim01_reporting_fax_service_is_not_sending_fax_out;66564;1000000000000001000001111110110000111011;;8720;100;76;;;;;;t;;;;;;;;0.00;0.00;0.00;0.00;0.00;820.00;2019-01-02 00:00:00-06;2019-01-02 00:00:00-06;f;1;41;0.00;0.00;;0.00;;;;;;5.13;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
125902;Worked on OSD escalation for shifting RCM documents;task_125902;task_125902;75019;1000000000000001001010001111001100000010;;8720;100;76;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;20.00;2019-01-03 00:00:00-06;2019-01-03 00:00:00-06;f;1;1;0.00;0.00;;0.00;;;;;;0.13;;57701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
129405;Coast Neuro : Custom report Batch plan  Hold ;task_129405;task_129405;129379;1000000000000001111111010100101100000000;;8720;100;76;;;;;;t;;;;;0;;;;;;;;;2019-02-14 00:00:00-06;2019-01-29 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046324;10046319;10046343;;;;;;;;;;;;;;;;;;;;
129927;Miscellaneous Items;task_129927;task_129927;129916;1000000000000001111111110110010000000000;00010011;8720;2501;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;5842.00;2019-04-12 13:29:00-05;2019-01-30 00:00:00-06;f;1;292.1;0.00;0.00;;0.00;;f;;;;36.72;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046314;10046329;;;;;;;;;;;;;;;;;;;;
130012;iOS Deployment;task_130012;task_130012;129981;1000000000000001111111111010010100000000;00000001;8720;100;81;;;;;;t;;;;;0;;;;;;;;;2019-01-30 00:00:00-06;2019-01-30 00:00:00-06;f;1;;0.00;0.00;;0.00;;t;;;;0.00;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046335;;;;;;;;;;;;;;;;;;;;
130157; Firebase Authentication (Identity Management);task_130157;task_130157;130124;1000000000000010000000000011010000000101;00000100;8720;100;88401;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;560.00;2019-01-29 00:00:00-06;2019-01-29 00:00:00-06;f;1;28;0.00;0.00;;0.00;;t;;;;3.52;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046335;;;;;;;;;;;;;;;;;;;;
130215;Patient Engagement iOS;task_130215;task_130215;130198;1000000000000010000000000111111000000000;00010001;8720;100;76;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;19325.80;2019-04-29 13:30:00-05;2019-01-30 00:00:00-06;f;1;966.29;0.00;0.00;;0.00;;f;;;;120.93;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046335;;;;;;;;;;;;;;;;;;;;
131818;Recon - Service Implementaion and Data Analysis;task_131818;task_131818;130464;1000000000000010000000011000100000000000;;8720;100;81;;;;;;t;;;;;100;;;0.00;0.00;0.00;0.00;0.00;1222.00;2019-02-01 00:00:00-06;2019-02-01 00:00:00-06;f;1;61.1;0.00;0.00;;0.00;;t;;;;7.65;;57705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046321;10046314;10046335;;;;;;;;;;;;;;;;;;;;
131955;Coast Neuro - Daily Coding;mountain_view__daily_ar;mountain_view__daily_ar_131934;131934;1000000000000010000001110100011000000010;00000001;8720;100;10000138;;;;;;t;;;;;0;;;0.00;0.00;0.00;0.00;0.00;3505.00;2019-12-31 00:00:00-06;2018-12-17 00:00:00-06;f;1;175.25;0.00;0.00;;0.00;;f;;;;21.91;;57703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046343;;;;;;;;;;;;;;;;;;;;
133123;Kick-off Call;task_133123;task_133123;133111;1000000000000010000010111101111100000000;;8720;100;76;;;;;;t;;;;;50;;;;;;;;;2019-02-04 00:00:00-06;2019-02-04 00:00:00-06;f;1;;0.00;0.00;;0.00;;f;;;;0.00;;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10046325;10046319;10046343;;;;;;;;;;;;;;;;;;;;
